row_type,node_key,neo_id,labels,source_key,source_neo_id,source_labels,source_props,target_key,target_neo_id,target_labels,target_props,rel_type,display,props
EDGE,,,,Product:14,66,Product,"{""id"": 14}",Product:3,77,Product,"{""id"": 3}",SIMILAR,,"{""score"": 0.7848629452694561}"
EDGE,,,,Product:13,67,Product,"{""id"": 13}",Product:52,21,Product,"{""id"": 52}",SIMILAR,,"{""score"": 0.6866916916041313}"
EDGE,,,,Product:13,67,Product,"{""id"": 13}",Product:44,31,Product,"{""id"": 44}",SIMILAR,,"{""score"": 0.683349559197895}"
EDGE,,,,Product:13,67,Product,"{""id"": 13}",Product:43,33,Product,"{""id"": 43}",SIMILAR,,"{""score"": 0.698976074840569}"
EDGE,,,,Product:13,67,Product,"{""id"": 13}",Product:34,45,Product,"{""id"": 34}",SIMILAR,,"{""score"": 0.8403774770363075}"
EDGE,,,,Product:13,67,Product,"{""id"": 13}",Product:33,46,Product,"{""id"": 33}",SIMILAR,,"{""score"": 0.7879297023780226}"
EDGE,,,,Product:13,67,Product,"{""id"": 13}",Product:20,60,Product,"{""id"": 20}",SIMILAR,,"{""score"": 0.7264877187714767}"
EDGE,,,,Product:13,67,Product,"{""id"": 13}",Product:17,63,Product,"{""id"": 17}",SIMILAR,,"{""score"": 0.7399803827504149}"
EDGE,,,,Product:13,67,Product,"{""id"": 13}",Product:14,66,Product,"{""id"": 14}",SIMILAR,,"{""score"": 0.7469887058377398}"
EDGE,,,,Product:13,67,Product,"{""id"": 13}",Product:12,68,Product,"{""id"": 12}",SIMILAR,,"{""score"": 0.7782344248447203}"
EDGE,,,,Product:13,67,Product,"{""id"": 13}",Product:10,70,Product,"{""id"": 10}",SIMILAR,,"{""score"": 0.7268479448713967}"
EDGE,,,,Product:12,68,Product,"{""id"": 12}",Product:43,33,Product,"{""id"": 43}",SIMILAR,,"{""score"": 0.7020956608283732}"
EDGE,,,,Product:12,68,Product,"{""id"": 12}",Product:33,46,Product,"{""id"": 33}",SIMILAR,,"{""score"": 0.770311851718404}"
EDGE,,,,Product:12,68,Product,"{""id"": 12}",Product:32,48,Product,"{""id"": 32}",SIMILAR,,"{""score"": 0.7373306856246212}"
EDGE,,,,Product:12,68,Product,"{""id"": 12}",Product:13,67,Product,"{""id"": 13}",SIMILAR,,"{""score"": 0.7782344248447203}"
EDGE,,,,Product:12,68,Product,"{""id"": 12}",Product:7,73,Product,"{""id"": 7}",SIMILAR,,"{""score"": 0.7377637510336386}"
EDGE,,,,Product:12,68,Product,"{""id"": 12}",Product:3,77,Product,"{""id"": 3}",SIMILAR,,"{""score"": 0.7591922598817622}"
EDGE,,,,Product:11,69,Product,"{""id"": 11}",Product:44,31,Product,"{""id"": 44}",SIMILAR,,"{""score"": 0.7010815521194518}"
EDGE,,,,Product:11,69,Product,"{""id"": 11}",Product:36,42,Product,"{""id"": 36}",SIMILAR,,"{""score"": 0.7608126799604433}"
EDGE,,,,Product:11,69,Product,"{""id"": 11}",Product:35,44,Product,"{""id"": 35}",SIMILAR,,"{""score"": 0.828555933999165}"
EDGE,,,,Product:11,69,Product,"{""id"": 11}",Product:34,45,Product,"{""id"": 34}",SIMILAR,,"{""score"": 0.754205923841266}"
EDGE,,,,Product:11,69,Product,"{""id"": 11}",Product:10,70,Product,"{""id"": 10}",SIMILAR,,"{""score"": 0.7726698783488286}"
EDGE,,,,Product:11,69,Product,"{""id"": 11}",Product:5,75,Product,"{""id"": 5}",SIMILAR,,"{""score"": 0.7236801699802256}"
EDGE,,,,Product:10,70,Product,"{""id"": 10}",Product:36,42,Product,"{""id"": 36}",SIMILAR,,"{""score"": 0.7855215002518334}"
EDGE,,,,Product:10,70,Product,"{""id"": 10}",Product:35,44,Product,"{""id"": 35}",SIMILAR,,"{""score"": 0.7770564698695421}"
EDGE,,,,Product:10,70,Product,"{""id"": 10}",Product:34,45,Product,"{""id"": 34}",SIMILAR,,"{""score"": 0.8372236412355644}"
EDGE,,,,Product:10,70,Product,"{""id"": 10}",Product:13,67,Product,"{""id"": 13}",SIMILAR,,"{""score"": 0.7268479448713967}"
EDGE,,,,Product:10,70,Product,"{""id"": 10}",Product:11,69,Product,"{""id"": 11}",SIMILAR,,"{""score"": 0.7726698783488286}"
EDGE,,,,Product:9,71,Product,"{""id"": 9}",Product:28,52,Product,"{""id"": 28}",SIMILAR,,"{""score"": 0.7979933096614192}"
EDGE,,,,Product:9,71,Product,"{""id"": 9}",Product:27,53,Product,"{""id"": 27}",SIMILAR,,"{""score"": 0.7705643918223065}"
EDGE,,,,Product:9,71,Product,"{""id"": 9}",Product:24,56,Product,"{""id"": 24}",SIMILAR,,"{""score"": 0.8055942233760557}"
EDGE,,,,Product:9,71,Product,"{""id"": 9}",Product:5,75,Product,"{""id"": 5}",SIMILAR,,"{""score"": 0.7624449773439573}"
EDGE,,,,Product:9,71,Product,"{""id"": 9}",Product:4,76,Product,"{""id"": 4}",SIMILAR,,"{""score"": 0.760863849587491}"
EDGE,,,,Product:9,71,Product,"{""id"": 9}",Product:2,78,Product,"{""id"": 2}",SIMILAR,,"{""score"": 0.8018019030678654}"
EDGE,,,,Product:8,72,Product,"{""id"": 8}",Product:28,52,Product,"{""id"": 28}",SIMILAR,,"{""score"": 0.791601305080519}"
EDGE,,,,Product:8,72,Product,"{""id"": 8}",Product:27,53,Product,"{""id"": 27}",SIMILAR,,"{""score"": 0.7656763125112009}"
EDGE,,,,Product:8,72,Product,"{""id"": 8}",Product:25,55,Product,"{""id"": 25}",SIMILAR,,"{""score"": 0.7964451995335912}"
EDGE,,,,Product:8,72,Product,"{""id"": 8}",Product:24,56,Product,"{""id"": 24}",SIMILAR,,"{""score"": 0.7804971456624474}"
EDGE,,,,Product:8,72,Product,"{""id"": 8}",Product:5,75,Product,"{""id"": 5}",SIMILAR,,"{""score"": 0.7746803505437028}"
EDGE,,,,Product:8,72,Product,"{""id"": 8}",Product:2,78,Product,"{""id"": 2}",SIMILAR,,"{""score"": 0.8245565111057382}"
EDGE,,,,Product:7,73,Product,"{""id"": 7}",Product:45,9,Product,"{""id"": 45}",SIMILAR,,"{""score"": 0.7994059430985072}"
EDGE,,,,Product:7,73,Product,"{""id"": 7}",Product:26,54,Product,"{""id"": 26}",SIMILAR,,"{""score"": 0.8041241236513741}"
EDGE,,,,Product:7,73,Product,"{""id"": 7}",Product:22,58,Product,"{""id"": 22}",SIMILAR,,"{""score"": 0.717114954239467}"
EDGE,,,,Product:7,73,Product,"{""id"": 7}",Product:12,68,Product,"{""id"": 12}",SIMILAR,,"{""score"": 0.7377637510336386}"
EDGE,,,,Product:7,73,Product,"{""id"": 7}",Product:6,74,Product,"{""id"": 6}",SIMILAR,,"{""score"": 0.7953789201435201}"
EDGE,,,,Product:7,73,Product,"{""id"": 7}",Product:5,75,Product,"{""id"": 5}",SIMILAR,,"{""score"": 0.7647744995060305}"
EDGE,,,,Product:7,73,Product,"{""id"": 7}",Product:1,79,Product,"{""id"": 1}",SIMILAR,,"{""score"": 0.955945891683631}"
EDGE,,,,Product:6,74,Product,"{""id"": 6}",Product:45,9,Product,"{""id"": 45}",SIMILAR,,"{""score"": 0.819015615176297}"
EDGE,,,,Product:6,74,Product,"{""id"": 6}",Product:22,58,Product,"{""id"": 22}",SIMILAR,,"{""score"": 0.732797872344143}"
EDGE,,,,Product:6,74,Product,"{""id"": 6}",Product:19,61,Product,"{""id"": 19}",SIMILAR,,"{""score"": 0.7222528113653739}"
EDGE,,,,Product:6,74,Product,"{""id"": 6}",Product:7,73,Product,"{""id"": 7}",SIMILAR,,"{""score"": 0.7953789201435201}"
EDGE,,,,Product:6,74,Product,"{""id"": 6}",Product:5,75,Product,"{""id"": 5}",SIMILAR,,"{""score"": 0.7388743588151567}"
EDGE,,,,Product:6,74,Product,"{""id"": 6}",Product:1,79,Product,"{""id"": 1}",SIMILAR,,"{""score"": 0.7725961217104184}"
EDGE,,,,Product:5,75,Product,"{""id"": 5}",Product:35,44,Product,"{""id"": 35}",SIMILAR,,"{""score"": 0.7692793588620461}"
EDGE,,,,Product:5,75,Product,"{""id"": 5}",Product:27,53,Product,"{""id"": 27}",SIMILAR,,"{""score"": 0.7748884229721444}"
EDGE,,,,Product:5,75,Product,"{""id"": 5}",Product:26,54,Product,"{""id"": 26}",SIMILAR,,"{""score"": 0.7793810424660423}"
EDGE,,,,Product:5,75,Product,"{""id"": 5}",Product:25,55,Product,"{""id"": 25}",SIMILAR,,"{""score"": 0.8620127448690691}"
EDGE,,,,Product:5,75,Product,"{""id"": 5}",Product:24,56,Product,"{""id"": 24}",SIMILAR,,"{""score"": 0.8318903129357482}"
EDGE,,,,Product:5,75,Product,"{""id"": 5}",Product:11,69,Product,"{""id"": 11}",SIMILAR,,"{""score"": 0.7236801699802256}"
EDGE,,,,Product:5,75,Product,"{""id"": 5}",Product:9,71,Product,"{""id"": 9}",SIMILAR,,"{""score"": 0.7624449773439573}"
EDGE,,,,Product:5,75,Product,"{""id"": 5}",Product:8,72,Product,"{""id"": 8}",SIMILAR,,"{""score"": 0.7746803505437028}"
EDGE,,,,Product:5,75,Product,"{""id"": 5}",Product:7,73,Product,"{""id"": 7}",SIMILAR,,"{""score"": 0.7647744995060305}"
EDGE,,,,Product:5,75,Product,"{""id"": 5}",Product:6,74,Product,"{""id"": 6}",SIMILAR,,"{""score"": 0.7388743588151567}"
EDGE,,,,Product:5,75,Product,"{""id"": 5}",Product:4,76,Product,"{""id"": 4}",SIMILAR,,"{""score"": 0.7907964369823096}"
EDGE,,,,Product:5,75,Product,"{""id"": 5}",Product:2,78,Product,"{""id"": 2}",SIMILAR,,"{""score"": 0.7884313333737801}"
EDGE,,,,Product:5,75,Product,"{""id"": 5}",Product:1,79,Product,"{""id"": 1}",SIMILAR,,"{""score"": 0.7486119990617481}"
EDGE,,,,Product:4,76,Product,"{""id"": 4}",Product:25,55,Product,"{""id"": 25}",SIMILAR,,"{""score"": 0.7586880907096037}"
EDGE,,,,Product:4,76,Product,"{""id"": 4}",Product:24,56,Product,"{""id"": 24}",SIMILAR,,"{""score"": 0.8202901770920443}"
EDGE,,,,Product:4,76,Product,"{""id"": 4}",Product:9,71,Product,"{""id"": 9}",SIMILAR,,"{""score"": 0.760863849587491}"
EDGE,,,,Product:4,76,Product,"{""id"": 4}",Product:5,75,Product,"{""id"": 5}",SIMILAR,,"{""score"": 0.7907964369823096}"
EDGE,,,,Product:4,76,Product,"{""id"": 4}",Product:2,78,Product,"{""id"": 2}",SIMILAR,,"{""score"": 0.7440623845638494}"
EDGE,,,,Product:3,77,Product,"{""id"": 3}",Product:33,46,Product,"{""id"": 33}",SIMILAR,,"{""score"": 0.7621937743091375}"
EDGE,,,,Product:3,77,Product,"{""id"": 3}",Product:32,48,Product,"{""id"": 32}",SIMILAR,,"{""score"": 0.7685714975853922}"
EDGE,,,,Product:3,77,Product,"{""id"": 3}",Product:31,49,Product,"{""id"": 31}",SIMILAR,,"{""score"": 0.8089726710799077}"
EDGE,,,,Product:3,77,Product,"{""id"": 3}",Product:30,50,Product,"{""id"": 30}",SIMILAR,,"{""score"": 0.8239211313133317}"
EDGE,,,,Product:3,77,Product,"{""id"": 3}",Product:29,51,Product,"{""id"": 29}",SIMILAR,,"{""score"": 0.8378977785610358}"
EDGE,,,,Product:3,77,Product,"{""id"": 3}",Product:22,58,Product,"{""id"": 22}",SIMILAR,,"{""score"": 0.7198273582939477}"
EDGE,,,,Product:3,77,Product,"{""id"": 3}",Product:15,65,Product,"{""id"": 15}",SIMILAR,,"{""score"": 0.8740390779832858}"
EDGE,,,,Product:3,77,Product,"{""id"": 3}",Product:14,66,Product,"{""id"": 14}",SIMILAR,,"{""score"": 0.7848629452694561}"
EDGE,,,,Product:3,77,Product,"{""id"": 3}",Product:12,68,Product,"{""id"": 12}",SIMILAR,,"{""score"": 0.7591922598817622}"
EDGE,,,,Product:2,78,Product,"{""id"": 2}",Product:36,42,Product,"{""id"": 36}",SIMILAR,,"{""score"": 0.7385492320430931}"
EDGE,,,,Product:2,78,Product,"{""id"": 2}",Product:28,52,Product,"{""id"": 28}",SIMILAR,,"{""score"": 0.8173780911686435}"
EDGE,,,,Product:2,78,Product,"{""id"": 2}",Product:26,54,Product,"{""id"": 26}",SIMILAR,,"{""score"": 0.7464394606561041}"
EDGE,,,,Product:2,78,Product,"{""id"": 2}",Product:25,55,Product,"{""id"": 25}",SIMILAR,,"{""score"": 0.7787563975554798}"
EDGE,,,,Product:2,78,Product,"{""id"": 2}",Product:24,56,Product,"{""id"": 24}",SIMILAR,,"{""score"": 0.7851633540843636}"
EDGE,,,,Product:2,78,Product,"{""id"": 2}",Product:9,71,Product,"{""id"": 9}",SIMILAR,,"{""score"": 0.8018019030678654}"
EDGE,,,,Product:2,78,Product,"{""id"": 2}",Product:8,72,Product,"{""id"": 8}",SIMILAR,,"{""score"": 0.8245565111057382}"
EDGE,,,,Product:2,78,Product,"{""id"": 2}",Product:5,75,Product,"{""id"": 5}",SIMILAR,,"{""score"": 0.7884313333737801}"
EDGE,,,,Product:2,78,Product,"{""id"": 2}",Product:4,76,Product,"{""id"": 4}",SIMILAR,,"{""score"": 0.7440623845638494}"
EDGE,,,,Product:1,79,Product,"{""id"": 1}",Product:45,9,Product,"{""id"": 45}",SIMILAR,,"{""score"": 0.7747425886003428}"
EDGE,,,,Product:1,79,Product,"{""id"": 1}",Product:26,54,Product,"{""id"": 26}",SIMILAR,,"{""score"": 0.8095741289834438}"
EDGE,,,,Product:1,79,Product,"{""id"": 1}",Product:7,73,Product,"{""id"": 7}",SIMILAR,,"{""score"": 0.955945891683631}"
EDGE,,,,Product:1,79,Product,"{""id"": 1}",Product:6,74,Product,"{""id"": 6}",SIMILAR,,"{""score"": 0.7725961217104184}"
EDGE,,,,Product:1,79,Product,"{""id"": 1}",Product:5,75,Product,"{""id"": 5}",SIMILAR,,"{""score"": 0.7486119990617481}"
EDGE,,,,User:2,8,User,"{""id"": ""2""}",Product:45,9,Product,"{""id"": 45}",VIEWED,,"{""w"": 1.0}"
EDGE,,,,User:2,8,User,"{""id"": ""2""}",Product:55,12,Product,"{""id"": 55}",VIEWED,,"{""w"": 3.0}"
EDGE,,,,User:2,8,User,"{""id"": ""2""}",Product:57,14,Product,"{""id"": 57}",VIEWED,,"{""w"": 2.0}"
EDGE,,,,User:1,11,User,"{""id"": ""1""}",Product:55,12,Product,"{""id"": 55}",VIEWED,,"{""w"": 3.0}"
EDGE,,,,User:1,11,User,"{""id"": ""1""}",Product:57,14,Product,"{""id"": 57}",VIEWED,,"{""w"": 2.0}"
EDGE,,,,User:1,11,User,"{""id"": ""1""}",Product:56,17,Product,"{""id"": 56}",VIEWED,,"{""w"": 1.0}"
